"","X","Y","OBJECTID","ID","ORDITAL_IMAGE","Package_Name","Asset_Name","Asset_Status","No_Lights_on_Pole","External_ID","External_Class","Pole_ID_Number","Pole_Sequence_Number","Light_Housing","Light_Type","Light_Power_Rating","Light_Configuration","Text_on_Light","Year_on_Light","Geolocation_from_Google_Maps","Geolocation_Latitude","Geolocation_Longitude","Latest_Audit","House_Property_Number","House_Property_Number_observed","Street","Type","Suburb","Other_Asset","Latitude","Longitude","bus_stops_nearby","park_nearby","tourist_nearby"
"52",526979.370016984,5252124.72893471,751,"6c986b51-b886-4906-a35e-9d8c277c9601","https://image.prod.ordital.com/?assetId=6c986b51-b886-4906-a35e-9d8c277c9601","HOBART","COH-05-33-1-02","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88300055,147.330375,"2020/05/07 04:53:09+00",NA,NA,"MACQUARIE","ST","HOBART","CAMERA (SMALL)",-42.88300055,147.330375,10,1,6
"53",526981.85955432,5252109.85096593,752,"dcb417bf-1bfe-4427-9fc7-2b6f12055cd8","https://image.prod.ordital.com/?assetId=dcb417bf-1bfe-4427-9fc7-2b6f12055cd8","HOBART","COH-05-33-1-03","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88313444,147.3304062,"2020/05/07 04:55:01+00",NA,NA,"MACQUARIE","ST","HOBART","CAMERA (SMALL X 2)",-42.88313444,147.3304062,10,1,6
"54",527004.423472505,5252103.65141671,753,"68da9262-c629-4bf4-bec2-bd55c71f0b75","https://image.prod.ordital.com/?assetId=68da9262-c629-4bf4-bec2-bd55c71f0b75","HOBART","COH-05-33-1-04","APPROVED",2,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88318947,147.3306828,"2020/05/07 04:56:47+00",NA,NA,"MACQUARIE","ST","HOBART",NA,-42.88318947,147.3306828,10,1,6
"55",527012.639015501,5252097.45376628,754,"b37bb642-e638-442c-8eef-5902e2e05d5b","https://image.prod.ordital.com/?assetId=b37bb642-e638-442c-8eef-5902e2e05d5b","HOBART","COH-05-33-1-05","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88324499,147.3307837,"2020/05/07 04:58:27+00",NA,NA,"MACQUARIE","ST","HOBART","CAMERA (SMALL)",-42.88324499,147.3307837,10,1,7
"56",527020.821520495,5252082.85324241,756,"6198fffc-7087-4b7d-bca4-f278f284ce93","https://image.prod.ordital.com/?assetId=6198fffc-7087-4b7d-bca4-f278f284ce93","HOBART","COH-05-33-1-07","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88337618,147.3308846,"2020/05/07 05:01:48+00",NA,NA,"MACQUARIE","ST","HOBART",NA,-42.88337618,147.3308846,10,1,6
"57",527000.081227187,5252070.95820638,758,"e82f017f-702a-4a3c-9d6f-5119bd240511","https://image.prod.ordital.com/?assetId=e82f017f-702a-4a3c-9d6f-5119bd240511","HOBART","COH-05-33-1-09","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88348403,147.3306312,"2020/05/07 05:04:31+00",NA,NA,"MACQUARIE","ST","HOBART",NA,-42.88348403,147.3306312,10,1,5
"58",526990.901822804,5252097.89448597,774,"d7d0551e-f37a-4768-a70d-ae0bbd162467","https://image.prod.ordital.com/?assetId=d7d0551e-f37a-4768-a70d-ae0bbd162467","HOBART","COH-05-33-1-23","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88324179,147.3305175,"2020/05/07 05:27:06+00",NA,NA,"MACQUARIE","ST","HOBART","CAMERA (SMALL X 2)",-42.88324179,147.3305175,10,1,5
"59",526949.089433021,5252145.69137069,790,"b0541a6a-f615-40dd-8468-c083edbfd04b","https://image.prod.ordital.com/?assetId=b0541a6a-f615-40dd-8468-c083edbfd04b","HOBART","COH-05-33-28","APPROVED",1,1820,"HPS_250_T","168952","19","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88281285,147.3300032,"2020/05/14 02:39:18+00","99",NA,"MACQUARIE","ST","HOBART","OTHER ASSET",-42.88281285,147.3300032,10,1,6
"60",526965.850597003,5252132.03894867,793,"439cc5a4-73d1-4dfa-aedd-411028798d8f","https://image.prod.ordital.com/?assetId=439cc5a4-73d1-4dfa-aedd-411028798d8f","HOBART","COH-05-33-31","APPROVED",2,2814,"HPS_250_T","168954",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.8829352,147.3302091,"2020/05/14 02:38:11+00",NA,NA,"MACQUARIE","ST","HOBART","CAMERA (SMALL)",-42.8829352,147.3302091,10,1,6
"61",527043.216129232,5252087.62131925,1114,"1ffa861e-568e-4fac-bb8f-96abcc68681e","https://image.prod.ordital.com/?assetId=1ffa861e-568e-4fac-bb8f-96abcc68681e","HOBART","COH-05-65-17","APPROVED",2,25333,"HPS_250_T","188359",NA,"HPS_CFL_MV_SHORT","CFL (Compact Fluorescent)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88333245,147.3311586,"2020/05/07 01:20:24+00",NA,NA,"ELIZABETH","ST","HOBART",NA,-42.88333245,147.3311586,10,1,9
"62",526984.769467927,5252145.90567337,1116,"3ba78245-5d3b-4d6c-b471-fa69bbd5d8ee","https://image.prod.ordital.com/?assetId=3ba78245-5d3b-4d6c-b471-fa69bbd5d8ee","HOBART","COH-05-65-19","APPROVED",5,3979,"HPS_400_T","188361",NA,"FLOOD","HPS (High Pressure Sodium)","400 (440 Watts - HPS)","T (TUBULAR - HPS)",NA,NA,1,-42.88280966,147.3304401,"2020/05/07 01:26:55+00",NA,NA,"ELIZABETH","ST","HOBART",NA,-42.88280966,147.3304401,10,1,6
"63",526944.915809945,5252155.96521882,1117,"2e938562-c0db-437c-a97a-098d6de5b74c","https://image.prod.ordital.com/?assetId=2e938562-c0db-437c-a97a-098d6de5b74c","HOBART","COH-05-65-20","APPROVED",2,26220,"HPS_250_T","188363",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2004,1,-42.88272048,147.3299516,"2020/05/07 01:31:13+00","18","18","ELIZABETH","ST","HOBART",NA,-42.88272048,147.3299516,10,1,6
"64",526920.290954666,5252176.05917401,1119,"babd14c2-0d82-41c1-8712-9174f296fd57","https://image.prod.ordital.com/?assetId=babd14c2-0d82-41c1-8712-9174f296fd57","HOBART","COH-05-65-22","APPROVED",2,26361,"HPS_250_T","188364",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2014,1,-42.8825404,147.3296491,"2020/05/07 01:33:34+00","22","22","ELIZABETH","ST","HOBART",NA,-42.8825404,147.3296491,10,1,4
"65",526871.23255962,5252210.98017803,1123,"df1516f9-cb32-4a36-a6d4-eca3d0e1b83f","https://image.prod.ordital.com/?assetId=df1516f9-cb32-4a36-a6d4-eca3d0e1b83f","HOBART","COH-05-65-26","APPROVED",1,26112,"HPS_250_T","188366",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",NA,1,-42.88222766,147.3290467,"2020/05/07 01:37:09+00","38","38","ELIZABETH","ST","HOBART","CAMERA (SMALL)",-42.88222766,147.3290467,10,2,1
"66",526878.231860994,5252223.66668787,1126,"a8b1b599-2022-4c94-8f82-95290721a8de","https://image.prod.ordital.com/?assetId=a8b1b599-2022-4c94-8f82-95290721a8de","HOBART","COH-05-65-29","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88211317,147.3291318,"2020/05/07 01:39:15+00","27","27","ELIZABETH","ST","HOBART",NA,-42.88211317,147.3291318,10,2,1
"67",526888.39531674,5252218.49765076,1128,"b04e2e57-e05a-49fe-8c76-fc975f0c9331","https://image.prod.ordital.com/?assetId=b04e2e57-e05a-49fe-8c76-fc975f0c9331","HOBART","COH-05-65-31","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88215936,147.3292565,"2020/05/07 01:41:29+00","27","27","ELIZABETH","ST","HOBART",NA,-42.88215936,147.3292565,10,2,2
"68",527042.718634397,5252087.78762687,1145,"34593ee3-c393-45fc-87dc-73ac3e769356","https://image.prod.ordital.com/?assetId=34593ee3-c393-45fc-87dc-73ac3e769356","HOBART","COH-05-66-01","APPROVED",2,NA,NA,NA,NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2004,1,-42.88333097,147.3311525,"2020/05/12 00:58:55+00",NA,NA,"DAVEY","ST","HOBART","OTHER ASSET",-42.88333097,147.3311525,10,1,9
"69",526954.855442947,5251995.84075239,1148,"1444466c-d83a-47e7-b919-c887c6e6548f","https://image.prod.ordital.com/?assetId=1444466c-d83a-47e7-b919-c887c6e6548f","HOBART","COH-05-66-04","APPROVED",2,NA,NA,NA,NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",NA,1,-42.88416207,147.330081,"2020/05/12 01:05:32+00",NA,NA,"DAVEY","ST","HOBART",NA,-42.88416207,147.330081,10,2,5
"70",525855.944122864,5253276.72918531,1882,"1e7677b3-b56c-407c-b8bc-e7e7559df2ea","https://image.prod.ordital.com/?assetId=1e7677b3-b56c-407c-b8bc-e7e7559df2ea","NORTH HOBART","COH-13-17-05","APPROVED",1,60486,"LED_18","171569","3","LED_18_14","LED (LED)","18 (21.9 Watts - LED)",NA,"L18",2015,1,-42.87266549,147.3165653,"2020/06/04 00:21:47+00","15","15","LEFROY","ST","NORTH HOBART",NA,-42.87266549,147.3165653,10,0,0
"71",526918.613878661,5252292.12184066,420,"42410dca-0d9d-47ee-996b-3201eab66164","https://image.prod.ordital.com/?assetId=42410dca-0d9d-47ee-996b-3201eab66164","HOBART","COH-05-13-02","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.8814953,147.329623,"2020/05/04 23:16:33+00","57","57","COLLINS","ST","HOBART","OTHER ASSET",-42.8814953,147.329623,9,1,0
"72",526904.922995993,5252278.67089826,423,"e67bb63d-b2c8-423a-b96f-4b16ee482aff","https://image.prod.ordital.com/?assetId=e67bb63d-b2c8-423a-b96f-4b16ee482aff","HOBART","COH-05-13-05","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88161691,147.329456,"2020/05/04 23:20:11+00",NA,NA,"COLLINS","ST","HOBART","OTHER ASSET",-42.88161691,147.329456,9,2,0
"73",526913.853645617,5252271.48890906,424,"5683c563-d6f7-47c8-bc78-7dcfd6e44a4c","https://image.prod.ordital.com/?assetId=5683c563-d6f7-47c8-bc78-7dcfd6e44a4c","HOBART","COH-05-13-06","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88168127,147.3295657,"2020/05/04 23:20:43+00","82","82","COLLINS","ST","HOBART","OTHER ASSET",-42.88168127,147.3295657,9,2,1
"74",526885.546996757,5252258.64036677,425,"80e055c6-91e3-4ba7-9c90-0ea35290755d","https://image.prod.ordital.com/?assetId=80e055c6-91e3-4ba7-9c90-0ea35290755d","HOBART","COH-05-13-07","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88179797,147.3292197,"2020/05/04 23:22:21+00","59","59","COLLINS","ST","HOBART","OTHER ASSET",-42.88179797,147.3292197,9,2,0
"75",526894.110788645,5252251.6230777,426,"84617585-a5c7-495b-ad3a-2cfa77b25acd","https://image.prod.ordital.com/?assetId=84617585-a5c7-495b-ad3a-2cfa77b25acd","HOBART","COH-05-13-08","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88186086,147.3293249,"2020/05/04 23:23:08+00","86","86","COLLINS","ST","HOBART","OTHER ASSET",-42.88186086,147.3293249,9,2,1
"76",526847.311125238,5252223.09455165,429,"2a1a8695-5ebf-460d-8989-6484aa57b43c","https://image.prod.ordital.com/?assetId=2a1a8695-5ebf-460d-8989-6484aa57b43c","HOBART","COH-05-13-11","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88211941,147.3287532,"2020/05/04 23:27:27+00",NA,NA,"COLLINS","ST","HOBART","OTHER ASSET",-42.88211941,147.3287532,9,2,1
"77",526755.082592289,5252106.67281512,440,"59460ce4-ea60-4cf7-ab56-04edfd2b9cfd","https://image.prod.ordital.com/?assetId=59460ce4-ea60-4cf7-ab56-04edfd2b9cfd","HOBART","COH-05-13-22","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88317104,147.3276294,"2020/05/04 23:43:12+00",NA,NA,"COLLINS","ST","HOBART","OTHER ASSET",-42.88317104,147.3276294,9,2,1
"78",527026.189075237,5251977.47323594,521,"05452852-2be5-44b0-ad68-fd3fd13814cb","https://image.prod.ordital.com/?assetId=05452852-2be5-44b0-ad68-fd3fd13814cb","HOBART","COH-05-18l-02","APPROVED",1,NA,NA,"DAMAGED","4","LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88432495,147.3309554,"2020/05/12 03:51:26+00",NA,NA,"DESPARD","ST","HOBART",NA,-42.88432495,147.3309554,9,2,7
"79",527042.929346869,5252008.48083511,522,"4dabc5f7-bbc7-4dea-ae1a-4f4a64ada6b7","https://image.prod.ordital.com/?assetId=4dabc5f7-bbc7-4dea-ae1a-4f4a64ada6b7","HOBART","COH-05-18l-03","APPROVED",1,82806,"LED_14_L3","188345","2","U_2ND_FLOOD","LED (LED)","14 (17 Watts - LED)","L3 (ALDRIDGE PLED II - LED)",NA,NA,1,-42.88404513,147.3311589,"2020/05/12 01:13:45+00",NA,NA,"DESPARD","ST","HOBART",NA,-42.88404513,147.3311589,9,2,8
"80",527035.729464916,5251994.65037277,523,"1908129e-7739-475a-ab0f-32dcc9764497","https://image.prod.ordital.com/?assetId=1908129e-7739-475a-ab0f-32dcc9764497","HOBART","COH-05-18l-04","APPROVED",1,82808,"LED_14_L3","188343",NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88416993,147.3310714,"2020/05/12 01:17:14+00",NA,NA,"DESPARD","ST","HOBART","OTHER ASSET",-42.88416993,147.3310714,9,2,8
"81",527019.655093735,5251966.83276625,525,"05dbe61a-c99a-4d46-ab24-1a0c5a80b107","https://image.prod.ordital.com/?assetId=05dbe61a-c99a-4d46-ab24-1a0c5a80b107","HOBART","COH-05-18l-06","APPROVED",1,27268,"MH_150_E","188341","5","LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.884421,147.3308759,"2020/05/12 03:52:57+00",NA,NA,"DESPARD","ST","HOBART",NA,-42.884421,147.3308759,9,2,5
"82",527012.585228828,5251950.73750178,526,"32dccd82-a285-43b1-b92c-a2c7826fee6f","https://image.prod.ordital.com/?assetId=32dccd82-a285-43b1-b92c-a2c7826fee6f","HOBART","COH-05-18l-07","APPROVED",1,27269,"MH_150_E","188340","6","LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88456619,147.3307901,"2020/05/12 03:54:43+00",NA,NA,"DESPARD","ST","HOBART",NA,-42.88456619,147.3307901,9,2,4
"83",526997.44079228,5251945.48889721,527,"f03a35d4-7cb6-4ce1-8e82-a9bc0bc06df4","https://image.prod.ordital.com/?assetId=f03a35d4-7cb6-4ce1-8e82-a9bc0bc06df4","HOBART","COH-05-18l-08","APPROVED",1,NA,NA,NA,NA,"FLOOD","U (UNKNOWN LIGHT TYPE)",NA,"U-FLD (UNKNOWN - FLOOD LIGHTING)",NA,NA,1,-42.88461399,147.3306049,"2020/05/12 03:55:39+00","7","7","DESPARD","ST","HOBART",NA,-42.88461399,147.3306049,9,2,4
"84",526845.695883865,5252227.72155871,535,"d6f2cdb9-d476-4200-86d6-7bd0c5b1f185","https://image.prod.ordital.com/?assetId=d6f2cdb9-d476-4200-86d6-7bd0c5b1f185","HOBART","COH-05-20-01","APPROVED",1,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.8820778,147.3287332,"2020/05/05 00:00:14+00","40",NA,"ELIZABETH","MALL","HOBART",NA,-42.8820778,147.3287332,9,2,1
"85",526850.373220281,5252233.4600149,536,"fc7e6e8a-a512-4ae4-a184-c2ef1df68dc3","https://image.prod.ordital.com/?assetId=fc7e6e8a-a512-4ae4-a184-c2ef1df68dc3","HOBART","COH-05-20-02","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88202596,147.3287902,"2020/05/05 00:02:24+00","29","29","ELIZABETH","MALL","HOBART",NA,-42.88202596,147.3287902,9,2,1
"86",526818.855358751,5252247.30631121,540,"b004859d-5a46-4b68-844d-5a3fa3afe0db","https://image.prod.ordital.com/?assetId=b004859d-5a46-4b68-844d-5a3fa3afe0db","HOBART","COH-05-20-06","APPROVED",1,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88190238,147.3284036,"2020/05/05 00:12:44+00","42",NA,"ELIZABETH","MALL","HOBART",NA,-42.88190238,147.3284036,9,2,1
"87",526813.915381631,5252245.41555482,542,"ec5b9922-5b2e-4b87-8674-4d6a8c1c3df2","https://image.prod.ordital.com/?assetId=ec5b9922-5b2e-4b87-8674-4d6a8c1c3df2","HOBART","COH-05-20-08","APPROVED",1,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88191958,147.3283432,"2020/05/05 00:15:00+00","44",NA,"ELIZABETH","MALL","HOBART",NA,-42.88191958,147.3283432,9,2,1
"88",526826.28015114,5252256.03457905,544,"1a200622-b7c0-467b-b38b-92ab2ccc24ff","https://image.prod.ordital.com/?assetId=1a200622-b7c0-467b-b38b-92ab2ccc24ff","HOBART","COH-05-20-10","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88182352,147.3284941,"2020/05/05 00:17:48+00","45","45","ELIZABETH","MALL","HOBART",NA,-42.88182352,147.3284941,9,2,1
"89",527026.436092412,5252102.63878567,755,"e91c6587-6178-4050-b461-e105e5c4a879","https://image.prod.ordital.com/?assetId=e91c6587-6178-4050-b461-e105e5c4a879","HOBART","COH-05-33-1-06","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88319781,147.3309524,"2020/05/07 05:00:25+00",NA,NA,"MACQUARIE","ST","HOBART",NA,-42.88319781,147.3309524,9,1,6
"90",526975.913234222,5252171.99447536,791,"037a1ca1-6303-4b20-8761-41b13dfd1d4a","https://image.prod.ordital.com/?assetId=037a1ca1-6303-4b20-8761-41b13dfd1d4a","HOBART","COH-05-33-29","APPROVED",2,2035,"HPS_250_T","168956","17","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88257504,147.3303304,"2020/05/14 02:41:33+00",NA,NA,"MACQUARIE","ST","HOBART","OTHER ASSET",-42.88257504,147.3303304,9,1,6
"91",526996.543509008,5252195.32128343,794,"f6a40d12-14fe-4bab-b618-b4244140a157","https://image.prod.ordital.com/?assetId=f6a40d12-14fe-4bab-b618-b4244140a157","HOBART","COH-05-33-32","APPROVED",1,4929,"HPS_250_T","379410",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88236425,147.3305819,"2020/05/14 02:44:12+00","93","93","MACQUARIE","ST","HOBART","OTHER ASSET",-42.88236425,147.3305819,9,1,5
"92",527001.160244133,5252173.1235654,795,"520339a5-b1f2-44f4-ac20-0f840ce596ff","https://image.prod.ordital.com/?assetId=520339a5-b1f2-44f4-ac20-0f840ce596ff","HOBART","COH-05-33-33","APPROVED",2,2033,"HPS_250_T","168955",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88256398,147.3306395,"2020/05/14 02:41:43+00",NA,NA,"MACQUARIE","ST","HOBART",NA,-42.88256398,147.3306395,9,1,5
"93",527046.447106496,5252248.81569552,797,"450c6205-1c13-4375-a934-167fa69c37f9","https://image.prod.ordital.com/?assetId=450c6205-1c13-4375-a934-167fa69c37f9","HOBART","COH-05-33-35","APPROVED",1,1329,"HPS_250_T","168961",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88188076,147.3311904,"2020/05/14 03:56:40+00",NA,NA,"MACQUARIE","ST","HOBART","OTHER ASSET",-42.88188076,147.3311904,9,1,5
"94",526795.707985934,5252041.09409674,920,"4c0e7af3-6658-4658-9299-a2cdc4161ea0","https://image.prod.ordital.com/?assetId=4c0e7af3-6658-4658-9299-a2cdc4161ea0","HOBART","COH-05-40-39","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88376016,147.32813,"2020/05/07 02:24:40+00",NA,NA,"MURRAY","ST","HOBART","OTHER ASSET",-42.88376016,147.32813,9,2,1
"95",526776.120698841,5252058.82146323,925,"bbe2b63f-bcfb-4c99-897c-054db60daadd","https://image.prod.ordital.com/?assetId=bbe2b63f-bcfb-4c99-897c-054db60daadd","HOBART","COH-05-40-44","APPROVED",1,NA,NA,NA,NA,"LED_CIRCULAR_ORNAMENTAL","LED (LED)",NA,"LC (LED CIRCULAR ORNAMENTAL)",NA,NA,1,-42.88360121,147.3278893,"2020/05/07 02:27:09+00",NA,NA,"MURRAY","ST","HOBART","OTHER ASSET",-42.88360121,147.3278893,9,2,1
"96",527056.204353179,5252229.67929718,1076,"1e430e2b-00da-4eab-a6ea-948f36c75751","https://image.prod.ordital.com/?assetId=1e430e2b-00da-4eab-a6ea-948f36c75751","HOBART","COH-05-63-13","APPROVED",2,27398,"HPS_250_T","188370","5","HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2006,1,-42.88205274,147.3313108,"2020/05/07 00:09:12+00",NA,NA,"ARGYLE","ST","HOBART","OTHER ASSET",-42.88205274,147.3313108,9,1,5
"97",527015.828471836,5252266.96912702,1080,"098301aa-aaba-4965-b7d6-ddb0af45951f","https://image.prod.ordital.com/?assetId=098301aa-aaba-4965-b7d6-ddb0af45951f","HOBART","COH-05-63-17","APPROVED",1,84935,"LED_175","190525","7","LED_175","LED (LED)","175 (170 Watts - LED)",NA,NA,NA,1,-42.88171837,147.3308146,"2020/05/07 00:12:36+00",NA,NA,"ARGYLE","ST","HOBART",NA,-42.88171837,147.3308146,9,1,5
"98",527014.125554443,5252134.93213661,1115,"6b041d7b-4407-40f1-9970-13bd44386103","https://image.prod.ordital.com/?assetId=6b041d7b-4407-40f1-9970-13bd44386103","HOBART","COH-05-65-18","APPROVED",2,26221,"HPS_250_T","188360",NA,"HPS_CFL_MV_SHORT","HPS (High Pressure Sodium)","250 (273 Watts - HPS)","T (TUBULAR - HPS)","S250 C",2004,1,-42.88290744,147.3308001,"2020/05/07 01:23:22+00",NA,NA,"ELIZABETH","ST","HOBART",NA,-42.88290744,147.3308001,9,1,5
"99",526969.904038628,5252161.92379831,1118,"f37aef7c-fab2-43cb-885d-b4e9ff5fcc54","https://image.prod.ordital.com/?assetId=f37aef7c-fab2-43cb-885d-b4e9ff5fcc54","HOBART","COH-05-65-21","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88266594,147.3302573,"2020/05/07 01:31:45+00",NA,NA,"ELIZABETH","ST","HOBART","CAMERA (SMALL)",-42.88266594,147.3302573,9,1,6
"100",526952.745077787,5252178.27847228,1121,"22021cae-a420-4929-97bd-0a1698a5061e","https://image.prod.ordital.com/?assetId=22021cae-a420-4929-97bd-0a1698a5061e","HOBART","COH-05-65-24","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88251927,147.3300464,"2020/05/07 01:34:52+00",NA,NA,"ELIZABETH","ST","HOBART","OTHER ASSET",-42.88251927,147.3300464,9,1,6
"101",526918.712706847,5252198.46370467,1125,"42ce10d9-1d94-4ee3-9b09-27af15d58ee0","https://image.prod.ordital.com/?assetId=42ce10d9-1d94-4ee3-9b09-27af15d58ee0","HOBART","COH-05-65-28","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.8823387,147.3296287,"2020/05/07 01:37:52+00",NA,NA,"ELIZABETH","ST","HOBART","CAMERA (SMALL)",-42.8823387,147.3296287,9,1,4
"102",526900.854851974,5252211.57394357,1127,"b571a50f-102c-424a-bfc6-b419b6daea64","https://image.prod.ordital.com/?assetId=b571a50f-102c-424a-bfc6-b419b6daea64","HOBART","COH-05-65-30","APPROVED",2,NA,NA,NA,NA,"LED_LARGE","LED (LED)",NA,"LL (LED - LARGE - 1 PANEL)",NA,NA,1,-42.88222127,147.3294094,"2020/05/07 01:41:20+00","15","15","ELIZABETH","ST","HOBART","OTHER ASSET",-42.88222127,147.3294094,9,2,2
